127.0.0.1 - - [12/Apr/2024:18:31:11 +0900] "GET / HTTP/1.1" 404 808
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/img/logo_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/img/spicy_noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/img/basket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:07 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:09 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:10 +0900] "GET /Main/modal_menu.jsp?tableNum=1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:10 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 200 16927
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/js/color-modes.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/css/sign-in.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/css/grid.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/css/headers.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/static/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:13 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 200 16927
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:14 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 200 16927
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:14 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 200 16927
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:17 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1681
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:17 +0900] "GET /Main/static/js/orders.js HTTP/1.1" 200 16793
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:21 +0900] "POST /Main/checkUserPoints.jsp HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:21 +0900] "POST /Main/addUserPoints.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:22 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:22 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:22 +0900] "POST /Main/completePayment.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:30 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 698
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:30 +0900] "GET /Main/static/img/emptyBasket.jpg HTTP/1.1" 200 53982
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:31 +0900] "GET /Main/modal_menu.jsp?tableNum=1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:31 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:32:33 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 200 20510
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:37:41 +0900] "GET /Mini_Project_1/orders.jsp?tableNum= HTTP/1.1" 404 822
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:37:50 +0900] "GET /Mini_Project_1/modal_menu.jsp?tableNum=1 HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:37:52 +0900] "GET /Mini_Project_1/modal_menu.jsp?tableNum=1 HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:37:53 +0900] "GET /Mini_Project_1/modal_menu.jsp?tableNum=1 HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:37:53 +0900] "GET /Mini_Project_1/modal_menu.jsp?tableNum=1 HTTP/1.1" 404 826
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/modal_menu.jsp HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/img/logo_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/img/spicy_noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/img/basket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:00 +0900] "GET /Main/static/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:03 +0900] "GET /Main/modal_menu.jsp?tableNum=1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:03 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:06 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:06 +0900] "GET /Main/modal_menu.jsp?tableNum=1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:06 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/static/img/dumpling.jpg HTTP/1.1" 200 11815
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/static/img/fried_shrimp.jpg HTTP/1.1" 200 6852
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/static/img/cutlet.jpg HTTP/1.1" 200 12597
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:09 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:11 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:12 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:12 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:12 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/drinks.jsp?tableNum=1 HTTP/1.1" 200 9435
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/static/img/cass.jpg HTTP/1.1" 200 10634
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/static/img/sprite.jpg HTTP/1.1" 200 9060
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/static/img/coke.jpg HTTP/1.1" 200 14798
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:13 +0900] "GET /Main/static/img/soju.jpg HTTP/1.1" 200 4151
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:15 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:15 +0900] "GET /Main/drinks.jsp?tableNum=1 HTTP/1.1" 200 9435
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:15 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:15 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:16 +0900] "GET /Main/basket.jsp?tableNum=1 HTTP/1.1" 200 6137
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:16 +0900] "GET /Main//static/img/cass.jpg HTTP/1.1" 200 10634
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:16 +0900] "GET /Main//static/img/cutlet.jpg HTTP/1.1" 200 12597
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:16 +0900] "GET /Main//static/img/noodle.jpg HTTP/1.1" 200 6504
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:18 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1809
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:18 +0900] "GET /Main/static/js/orders.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:31 +0900] "POST /Main/checkUserPoints.jsp HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:31 +0900] "POST /Main/addUserPoints.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:33 +0900] "POST /Main/completePayment.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:33 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:33 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:38 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:38 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:38 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:39 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:39 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:39 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:40 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:41 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:41 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:41 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:42 +0900] "GET /Main/basket.jsp?tableNum=1 HTTP/1.1" 200 5703
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:42 +0900] "GET /Main//static/img/fried_shrimp.jpg HTTP/1.1" 200 6852
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:43 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1681
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:49 +0900] "POST /Main/checkUserPoints.jsp HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:49 +0900] "POST /Main/addUserPoints.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:51 +0900] "POST /Main/completePayment.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:51 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:51 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:55 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:55 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9006
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:55 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:56 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9189
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:56 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:56 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:57 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:58 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:58 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:58 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:59 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:59 +0900] "GET /Main/sides.jsp?tableNum=1 HTTP/1.1" 200 9190
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:59 +0900] "GET /Main/%3C%20%%20=%20request.getContextPath()%20%%3E HTTP/1.1" 400 918
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:38:59 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:00 +0900] "GET /Main/basket.jsp?tableNum=1 HTTP/1.1" 200 6158
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:00 +0900] "GET /Main//static/img/dumpling.jpg HTTP/1.1" 200 11815
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:01 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1811
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:10 +0900] "POST /Main/checkUserPoints.jsp HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:10 +0900] "POST /Main/addUserPoints.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "POST /Main/completePayment.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/img/logo_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/img/spicy_noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/img/basket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:39:29 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:40:56 +0900] "GET /Main/static/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:00 +0900] "GET /Main/static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:01 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9006
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/static/img/logo_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/static/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/static/img/basket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:02 +0900] "GET /Main/static/img/spicy_noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:03 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:04 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:04 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:04 +0900] "GET /Main/basket.jsp?tableNum=1 HTTP/1.1" 200 5702
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:04 +0900] "GET /Main//static/img/spicy_noodle.jpg HTTP/1.1" 200 7369
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:04 +0900] "GET /Main//static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:05 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1680
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:05 +0900] "GET /Main/static/js/orders.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:17 +0900] "POST /Main/checkUserPoints.jsp HTTP/1.1" 200 22
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:17 +0900] "POST /Main/addUserPoints.jsp HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:19 +0900] "POST /Main/completePayment.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:19 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9003
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:19 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:21 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:22 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:22 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:23 +0900] "POST /Main/addToCartServlet.jsp HTTP/1.1" 200 90
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:24 +0900] "GET /Main/modal_menu.jsp?tableNum1 HTTP/1.1" 200 9007
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:24 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4251
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:24 +0900] "GET /Main/basket.jsp?tableNum=1 HTTP/1.1" 200 5704
0:0:0:0:0:0:0:1 - - [12/Apr/2024:18:41:26 +0900] "GET /Main/orders.jsp?tableNum=1 HTTP/1.1" 200 1682
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/modal_menu.jsp HTTP/1.1" 200 9004
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/css/style.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/img/logo_info.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/img/basket.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/js/script.jsp HTTP/1.1" 200 4254
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/img/noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/img/home.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:10 +0900] "GET /Main/static/img/spicy_noodle.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/owner_panel.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/OwnerLogin/login.jsp HTTP/1.1" 200 8236
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/static/js/color-modes.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/static/js/bootstrap.bundle.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/static/css/bootstrap.min.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:15 +0900] "GET /Main/static/css/sign-in.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [12/Apr/2024:19:15:22 +0900] "POST /Main/OwnerLogin/login_pro.jsp HTTP/1.1" 302 -
